image,true_text,predicted,cer,wer,status,error
2524_39.png,DRIVE,A,1.0,1.0,success,
2524_4.png,ARBOUR,A,0.8333333333333334,1.0,success,
2524_40.png,ORCHARD,A,0.8571428571428571,1.0,success,
2524_41.png,HOUSE,A,1.0,1.0,success,
2524_42.png,TIGH,A,1.0,1.0,success,
2524_43.png,AN,A,0.5,1.0,success,
2524_44.png,EILEAN,A,0.8333333333333334,1.0,success,
2524_45.png,FULLER,A,1.0,1.0,success,
2524_46.png,HOUSE,A,1.0,1.0,success,
2524_47.png,NURSERY,A,1.0,1.0,success,
2524_5.png,BADGER,A,0.8333333333333334,1.0,success,
2524_6.png,COTTAGE,A,0.8571428571428571,1.0,success,
2524_7.png,SHOESTRING,A,1.0,1.0,success,
2524_8.png,COTTAGE,A,0.8571428571428571,1.0,success,
2524_9.png,STREAM,A,0.8333333333333334,1.0,success,
2525_2.png,44,A,1.0,1.0,success,
2526_1.png,280,A,1.0,1.0,success,
2527_1.png,COUNTRY,A,1.0,1.0,success,
2528_4.png,COTTAGE,A,0.8571428571428571,1.0,success,
2529_1.png,BLOOMERS,A,1.0,1.0,success,
2529_2.png,FARM,A,0.75,1.0,success,
2529_3.png,HALL,A,0.75,1.0,success,
2529_8.png,SONS,A,1.0,1.0,success,
252_1.png,CHILD,A,1.0,1.0,success,
252_2.png,ON,A,1.0,1.0,success,
252_3.png,BOARD,A,0.8,1.0,success,
2530_1.png,MENLEN,A,1.0,1.0,success,
2530_2.png,DLONRA,A,0.8333333333333334,1.0,success,
2530_3.png,GRANDADS,A,0.875,1.0,success,
2530_4.png,DEN,A,1.0,1.0,success,
2530_5.png,THE,A,1.0,1.0,success,
2530_6.png,WARREN,A,0.8333333333333334,1.0,success,
2530_8.png,GRANADO,A,0.8571428571428571,1.0,success,
2533_1.png,COLOSSEUM,A,1.0,1.0,success,
2533_2.png,CO,A,1.0,1.0,success,
2533_3.png,UK,A,1.0,1.0,success,
2535_3.png,VALIANT,A,0.8571428571428571,1.0,success,
2536_1.png,PARK,A,0.75,1.0,success,
2536_2.png,ALEXANDRA,A,0.8888888888888888,1.0,success,
2536_7.png,LETTING,A,1.0,1.0,success,
2536_8.png,TWO,A,1.0,1.0,success,
2538_1.png,SATOR,A,0.8,1.0,success,
2538_2.png,AREPO,A,0.8,1.0,success,
2538_3.png,TENET,A,1.0,1.0,success,
2538_4.png,OPERA,A,0.8,1.0,success,
2538_5.png,ROTAS,A,0.8,1.0,success,
2539_2.png,FLOWER,A,1.0,1.0,success,
253_1.png,HUA,A,0.6666666666666666,1.0,success,
253_2.png,SHENG,A,1.0,1.0,success,
2540_11.png,234,A,1.0,1.0,success,
2540_12.png,49,A,1.0,1.0,success,
2540_13.png,4,A,1.0,1.0,success,
2540_3.png,34,A,1.0,1.0,success,
2540_4.png,4,A,1.0,1.0,success,
2540_5.png,8,A,1.0,1.0,success,
2540_8.png,234,A,1.0,1.0,success,
2541_1.png,SLATE,A,0.8,1.0,success,
2541_11.png,MAGNOLIA,A,0.875,1.0,success,
2541_12.png,ARTWORK,A,0.8571428571428571,1.0,success,
2541_3.png,OLD,A,1.0,1.0,success,
2541_4.png,ENGLISH,A,1.0,1.0,success,
2541_5.png,AND,A,0.6666666666666666,1.0,success,
2541_6.png,SCRIPT,A,1.0,1.0,success,
2543_2.png,VILLA,A,0.8,1.0,success,
2544_1.png,54,A,1.0,1.0,success,
2545_1.png,THREE,A,1.0,1.0,success,
2551_2.png,LOUISE,A,1.0,1.0,success,
2552_1.png,23,A,1.0,1.0,success,
2553_1.png,8,A,1.0,1.0,success,
2557_1.png,PRINTED,A,1.0,1.0,success,
2557_2.png,HOARDINGS,A,0.8888888888888888,1.0,success,
2557_3.png,FULL,A,1.0,1.0,success,
255_1.png,EN,A,1.0,1.0,success,
255_2.png,ALIBABA,A,0.8571428571428571,1.0,success,
2563_1.png,NESCAFE,A,0.8571428571428571,1.0,success,
2563_2.png,TDK,A,1.0,1.0,success,
2563_3.png,SANYO,A,0.8,1.0,success,
2564_1.png,NESCAFE,A,0.8571428571428571,1.0,success,
2564_2.png,TDK,A,1.0,1.0,success,
2567_4.png,LAMBETH,A,0.8571428571428571,1.0,success,
2568_1.png,EARLS,A,0.8,1.0,success,
2568_2.png,COURT,A,1.0,1.0,success,
2572_3.png,DESIGN,A,1.0,1.0,success,
2573_1.png,COLLEGE,A,1.0,1.0,success,
2576_1.png,DESHMUKH,A,1.0,1.0,success,
2577_1.png,ATLANTIC,A,0.875,1.0,success,
2578_5.png,CAFE,A,0.75,1.0,success,
2578_6.png,NEW,A,1.0,1.0,success,
2578_7.png,CITY,A,1.0,1.0,success,
2579_3.png,BEHOLD,A,1.0,1.0,success,
2579_4.png,WONDERS,A,1.0,1.0,success,
257_1.png,LARGE,A,0.8,1.0,success,
257_2.png,LARGE,A,0.8,1.0,success,
257_3.png,PIZZA,A,0.8,1.0,success,
257_4.png,LARGE,A,0.8,1.0,success,
2583_1.png,RIVERSIDE,A,1.0,1.0,success,
2586_1.png,HERITAGE,A,0.875,1.0,success,
2587_1.png,SALE,A,0.75,1.0,success,
2588_1.png,TOAD,A,0.75,1.0,success,
2588_2.png,HALL,A,0.75,1.0,success,
2590_1.png,SQUIRRELS,A,1.0,1.0,success,
2591_1.png,ROSE,A,1.0,1.0,success,
2591_2.png,COTTAGE,A,0.8571428571428571,1.0,success,
2591_3.png,5,A,1.0,1.0,success,
2594_1.png,14,A,1.0,1.0,success,
2594_2.png,KINGS,A,1.0,1.0,success,
2594_3.png,RD,A,1.0,1.0,success,
2596_3.png,FAIRVIEW,A,0.875,1.0,success,
2596_4.png,ST,A,1.0,1.0,success,
2596_5.png,GUILDFORD,A,1.0,1.0,success,
2597_12.png,BARN,A,0.75,1.0,success,
2597_13.png,END,A,1.0,1.0,success,
2597_14.png,STAIRS,A,0.8333333333333334,1.0,success,
2597_5.png,OAST,A,0.75,1.0,success,
2597_6.png,HOUSE,A,1.0,1.0,success,
2597_7.png,STAIRS,A,0.8333333333333334,1.0,success,
2598_3.png,COTTAGE,A,0.8571428571428571,1.0,success,
2599_1.png,APARTMENTS,A,0.9,1.0,success,
2599_2.png,020,A,1.0,1.0,success,
2600_3.png,HOGG,A,1.0,1.0,success,
2603_1.png,GOLF,A,1.0,1.0,success,
2603_2.png,HEALTH,A,0.8333333333333334,1.0,success,
2603_6.png,MACHYNYS,A,0.875,1.0,success,
2603_7.png,PENINSULA,A,0.8888888888888888,1.0,success,
2609_1.png,LET,A,1.0,1.0,success,
2609_2.png,DOWN,A,1.0,1.0,success,
2609_3.png,BY,A,1.0,1.0,success,
2609_8.png,BRITIAN,A,0.8571428571428571,1.0,success,
2609_9.png,FIRST,A,1.0,1.0,success,
260_1.png,CAUGHT,A,0.8333333333333334,1.0,success,
260_2.png,YOU,A,1.0,1.0,success,
260_3.png,LOOKING,A,1.0,1.0,success,
2611_1.png,THE,A,1.0,1.0,success,
2611_13.png,19TH,A,1.0,1.0,success,
2611_14.png,ITS,A,1.0,1.0,success,
2611_15.png,EVERY,A,1.0,1.0,success,
2611_17.png,TULIN,A,1.0,1.0,success,
2611_6.png,PREVENTION,A,1.0,1.0,success,
2611_7.png,OF,A,1.0,1.0,success,
2611_8.png,CHILD,A,1.0,1.0,success,
2612_1.png,DAGAS,A,0.8,1.0,success,
2612_3.png,RITRIK,A,1.0,1.0,success,
2612_4.png,SHALINI,A,0.8571428571428571,1.0,success,
2612_5.png,RAHUL,A,0.8,1.0,success,
2613_1.png,THAKAAR,A,0.8571428571428571,1.0,success,
2613_2.png,SETH,A,1.0,1.0,success,
2615_2.png,75,A,1.0,1.0,success,
2617_1.png,ALEXANDER,A,0.8888888888888888,1.0,success,
2617_2.png,10,A,1.0,1.0,success,
2617_3.png,COTTAGES,A,0.875,1.0,success,
2618_2.png,CHESHIRE,A,1.0,1.0,success,
2618_3.png,VIEW,A,1.0,1.0,success,
2619_1.png,HUNTERS,A,1.0,1.0,success,
2619_2.png,LODGE,A,1.0,1.0,success,
261_1.png,P,A,1.0,1.0,success,
261_2.png,AIRPORT,A,0.8571428571428571,1.0,success,
261_3.png,BANGALORE,A,0.8888888888888888,1.0,success,
261_4.png,HYDERABAD,A,0.8888888888888888,1.0,success,
2621_10.png,ROAD,A,0.75,1.0,success,
2621_11.png,SOLENT,A,1.0,1.0,success,
2621_12.png,VIEW,A,1.0,1.0,success,
2621_4.png,123,A,1.0,1.0,success,
2621_5.png,ONE,A,1.0,1.0,success,
2621_6.png,58,A,1.0,1.0,success,
2621_9.png,CHRUCH,A,1.0,1.0,success,
2622_3.png,OVAL,A,0.75,1.0,success,
2622_4.png,NUMBER,A,1.0,1.0,success,
2622_5.png,PLAQUE,A,0.8333333333333334,1.0,success,
2624_12.png,VISTA,A,0.8,1.0,success,
2624_13.png,4,A,1.0,1.0,success,
2624_14.png,HARDWICK,A,0.875,1.0,success,
2624_16.png,THE,A,1.0,1.0,success,
2624_17.png,OLD,A,1.0,1.0,success,
2624_18.png,COTTAGE,A,0.8571428571428571,1.0,success,
2624_21.png,LEA,A,0.6666666666666666,1.0,success,
2624_22.png,HALE,A,0.75,1.0,success,
2624_24.png,227,A,1.0,1.0,success,
2624_25.png,FOUNDRY,A,1.0,1.0,success,
2624_26.png,LANE,A,0.75,1.0,success,
2624_30.png,38A,A,0.6666666666666666,1.0,success,
2624_32.png,7,A,1.0,1.0,success,
2624_33.png,MEADOWS,A,0.8571428571428571,1.0,success,
2624_34.png,MILLVIEW,A,1.0,1.0,success,
2624_35.png,12,A,1.0,1.0,success,
2624_36.png,30,A,1.0,1.0,success,
2624_4.png,MEMBURY,A,1.0,1.0,success,
2624_5.png,VILLAS,A,0.8333333333333334,1.0,success,
2624_6.png,ALEXANDER,A,0.8888888888888888,1.0,success,
2624_7.png,10,A,1.0,1.0,success,
2625_1.png,FAILTE,A,0.8333333333333334,1.0,success,
2626_4.png,THE,A,1.0,1.0,success,
2626_5.png,MAGPIES,A,0.8571428571428571,1.0,success,
2626_6.png,SIMPLY,A,1.0,1.0,success,
263_1.png,90,A,1.0,1.0,success,
263_3.png,97,A,1.0,1.0,success,
264_1.png,NAHRUNGSERGANZUNG,A,0.9411764705882353,1.0,success,
26_1.png,HANTECH,A,0.8571428571428571,1.0,success,
26_2.png,CAUTIONARY,A,0.9,1.0,success,
26_3.png,SIGNS,A,1.0,1.0,success,
272_1.png,EN,A,1.0,1.0,success,
272_2.png,ALIBABA,A,0.8571428571428571,1.0,success,
272_3.png,WWW,A,1.0,1.0,success,
272_4.png,FIRST,A,1.0,1.0,success,
272_6.png,COM,A,1.0,1.0,success,
273_1.png,NO,A,1.0,1.0,success,
273_2.png,PARKING,A,0.8571428571428571,1.0,success,
276_1.png,BLUETOOTH,A,1.0,1.0,success,
276_2.png,MARKETING,A,0.8888888888888888,1.0,success,
276_3.png,DEVICE,A,1.0,1.0,success,
276_5.png,PRO,A,1.0,1.0,success,
276_6.png,HOT,A,1.0,1.0,success,
278_1.png,EXIT,A,1.0,1.0,success,
278_2.png,ONLY,A,1.0,1.0,success,
279_1.png,6279,A,1.0,1.0,success,
27_2.png,BANK,A,0.75,1.0,success,
27_3.png,OF,A,1.0,1.0,success,
27_4.png,INDIA,A,0.8,1.0,success,
281_1.png,HOURS,A,1.0,1.0,success,
281_10.png,600PM,A,1.0,1.0,success,
281_11.png,SATURDAY,A,0.875,1.0,success,
281_12.png,900AM,A,0.8,1.0,success,
281_13.png,1200PM,A,1.0,1.0,success,
281_3.png,OPERATION,A,0.8888888888888888,1.0,success,
281_4.png,MONDAY,A,0.8333333333333334,1.0,success,
281_5.png,THURSDAY,A,0.875,1.0,success,
281_6.png,900AM,A,0.8,1.0,success,
281_7.png,500PM,A,1.0,1.0,success,
281_8.png,FRIDAY,A,0.8333333333333334,1.0,success,
282_1.png,DICOLOR,A,1.0,1.0,success,
285_1.png,ONLY,A,1.0,1.0,success,
285_3.png,IN,A,1.0,1.0,success,
285_4.png,CHENNAI,A,0.8571428571428571,1.0,success,
288_1.png,FRESH,A,1.0,1.0,success,
288_2.png,FRUIT,A,1.0,1.0,success,
289_1.png,ALIBABA,A,0.8571428571428571,1.0,success,
28_1.png,PROUD,A,1.0,1.0,success,
28_2.png,TO,A,1.0,1.0,success,
28_3.png,BE,A,1.0,1.0,success,
28_4.png,INDIAN,A,0.8333333333333334,1.0,success,
290_1.png,H,A,1.0,1.0,success,
290_2.png,K,A,1.0,1.0,success,
290_3.png,S,A,1.0,1.0,success,
290_4.png,DRFT,A,1.0,1.0,success,
291_1.png,PLEASE,A,0.8333333333333334,1.0,success,
291_10.png,THE,A,1.0,1.0,success,
291_11.png,COCKROACHES,A,0.9090909090909091,1.0,success,
291_12.png,ARE,A,0.6666666666666666,1.0,success,
291_13.png,GETTING,A,1.0,1.0,success,
291_14.png,CANCER,A,0.8333333333333334,1.0,success,
291_3.png,THROW,A,1.0,1.0,success,
291_4.png,YOUR,A,1.0,1.0,success,
291_5.png,CIGARETTE,A,0.8888888888888888,1.0,success,
291_6.png,ENDS,A,1.0,1.0,success,
291_7.png,ON,A,1.0,1.0,success,
291_8.png,THE,A,1.0,1.0,success,
294_1.png,EYE,A,1.0,1.0,success,
294_2.png,ON,A,1.0,1.0,success,
294_3.png,MALAYSIA,A,0.875,1.0,success,
295_2.png,HERE,A,1.0,1.0,success,
296_1.png,VACANT,A,0.8333333333333334,1.0,success,
296_2.png,AVAILABLE,A,0.8888888888888888,1.0,success,
296_3.png,NOW,A,1.0,1.0,success,
296_4.png,CALL,A,0.75,1.0,success,
296_5.png,0800,A,1.0,1.0,success,
296_6.png,BILLBOARD,A,0.8888888888888888,1.0,success,
297_1.png,EAT,A,0.6666666666666666,1.0,success,
297_2.png,MOR,A,1.0,1.0,success,
297_3.png,CHIKIN,A,1.0,1.0,success,
29_1.png,IPAD,A,0.75,1.0,success,
305_1.png,VECTOR,A,1.0,1.0,success,
306_1.png,SMOG,A,1.0,1.0,success,
306_2.png,ALERT,A,0.8,1.0,success,
306_3.png,REDUCE,A,1.0,1.0,success,
306_4.png,VEHICLE,A,1.0,1.0,success,
306_5.png,USE,A,1.0,1.0,success,
306_6.png,MASTERFILE,A,0.9,1.0,success,
307_1.png,MASTERFILE,A,0.9,1.0,success,
308_1.png,MASTERFILE,A,0.9,1.0,success,
30_1.png,THE,A,1.0,1.0,success,
30_2.png,GLADES,A,0.8333333333333334,1.0,success,
30_3.png,OF,A,1.0,1.0,success,
30_4.png,HOMICIDE,A,1.0,1.0,success,
30_5.png,FREE,A,1.0,1.0,success,
310_1.png,DRINK,A,1.0,1.0,success,
310_2.png,WELCOME,A,1.0,1.0,success,
310_3.png,TO,A,1.0,1.0,success,
310_4.png,BANGKOK,A,0.8571428571428571,1.0,success,
311_1.png,REDVIEW,A,1.0,1.0,success,
311_2.png,GPS,A,1.0,1.0,success,
311_3.png,TRAC,A,0.75,1.0,success,
311_4.png,REDVIEW,A,1.0,1.0,success,
312_1.png,ALUONTOP,A,0.875,1.0,success,
319_1.png,WWWVTRJTCOM,A,1.0,1.0,success,
31_1.png,WORLD,A,1.0,1.0,success,
31_2.png,OF,A,1.0,1.0,success,
31_3.png,COLOR,A,1.0,1.0,success,
31_4.png,A,A,0.0,0.0,success,
31_5.png,WATER,A,0.8,1.0,success,
31_6.png,SPECTACULAR,A,0.9090909090909091,1.0,success,
321_1.png,HANDY,A,0.8,1.0,success,
321_10.png,DOG,A,1.0,1.0,success,
321_11.png,SIGN,A,1.0,1.0,success,
321_12.png,NO,A,1.0,1.0,success,
321_13.png,JUNK,A,1.0,1.0,success,
321_14.png,MAIL,A,0.75,1.0,success,
321_2.png,SIGN,A,1.0,1.0,success,
321_3.png,LADIES,A,0.8333333333333334,1.0,success,
321_4.png,SHOES,A,1.0,1.0,success,
321_5.png,OFF,A,1.0,1.0,success,
321_6.png,PLEASE,A,0.8333333333333334,1.0,success,
321_7.png,HANDY,A,0.8,1.0,success,
321_9.png,BEWARE,A,0.8333333333333334,1.0,success,
322_1.png,LED,A,1.0,1.0,success,
323_1.png,SBI,A,1.0,1.0,success,
323_2.png,LIFE,A,1.0,1.0,success,
323_3.png,AAA,A,0.6666666666666666,1.0,success,
323_5.png,CRISIL,A,1.0,1.0,success,
323_6.png,SBI,A,1.0,1.0,success,
323_7.png,LIFE,A,1.0,1.0,success,
325_1.png,GREEN,A,1.0,1.0,success,
325_10.png,10,A,1.0,1.0,success,
325_11.png,PER,A,1.0,1.0,success,
325_12.png,WEEK,A,1.0,1.0,success,
325_13.png,LOOK,A,1.0,1.0,success,
325_14.png,PEDITRI,A,1.0,1.0,success,
325_15.png,UNIT,A,1.0,1.0,success,
325_17.png,MANY,A,0.75,1.0,success,
325_18.png,OF,A,1.0,1.0,success,
325_19.png,THESE,A,1.0,1.0,success,
325_2.png,MOBILE,A,1.0,1.0,success,
325_20.png,CUSTOMERS,A,1.0,1.0,success,
325_21.png,KNOW,A,1.0,1.0,success,
325_22.png,ABOUT,A,0.8,1.0,success,
325_24.png,BUSINESS,A,1.0,1.0,success,
325_3.png,BILLBOARD,A,0.8888888888888888,1.0,success,
325_4.png,ADS,A,0.6666666666666666,1.0,success,
325_5.png,YOUR,A,1.0,1.0,success,
325_6.png,AD,A,0.5,1.0,success,
325_7.png,HERE,A,1.0,1.0,success,
325_8.png,15HR,A,1.0,1.0,success,
326_1.png,STATE,A,0.8,1.0,success,
326_2.png,BANK,A,0.75,1.0,success,
326_3.png,OF,A,1.0,1.0,success,
326_4.png,INDIA,A,0.8,1.0,success,
328_1.png,START,A,0.8,1.0,success,
328_10.png,IMPACT,A,0.8333333333333334,1.0,success,
328_11.png,AND,A,0.6666666666666666,1.0,success,
328_12.png,REACH,A,0.8,1.0,success,
328_13.png,MASS,A,0.75,1.0,success,
328_14.png,AUDIENCES,A,0.8888888888888888,1.0,success,
328_15.png,COST,A,1.0,1.0,success,
328_17.png,ADVERTISE,A,0.8888888888888888,1.0,success,
328_18.png,WITH,A,1.0,1.0,success,
328_19.png,US,A,1.0,1.0,success,
328_20.png,TODAY,A,0.8,1.0,success,
328_21.png,9546388443,A,1.0,1.0,success,
328_3.png,BUSINESS,A,1.0,1.0,success,
328_4.png,FOR,A,1.0,1.0,success,
328_5.png,YOUR,A,1.0,1.0,success,
328_6.png,COMPANY,A,0.8571428571428571,1.0,success,
328_7.png,CREATE,A,0.8333333333333334,1.0,success,
328_8.png,A,A,0.0,0.0,success,
329_1.png,YOUR,A,1.0,1.0,success,
329_3.png,HERE,A,1.0,1.0,success,
329_4.png,AS,A,0.5,1.0,success,
329_5.png,LOW,A,1.0,1.0,success,
329_6.png,AS,A,0.5,1.0,success,
329_7.png,10,A,1.0,1.0,success,
329_8.png,5612812394,A,1.0,1.0,success,
32_1.png,AVAILABLE,A,0.8888888888888888,1.0,success,
32_3.png,ADOPTION,A,0.875,1.0,success,
330_1.png,PRAMUKH,A,0.8571428571428571,1.0,success,
330_2.png,GLOW,A,1.0,1.0,success,
330_3.png,SIGN,A,1.0,1.0,success,
331_1.png,HAPPY,A,0.8,1.0,success,
332_1.png,STOP,A,1.0,1.0,success,
333_1.png,SKATEBOARDERS,A,0.9230769230769231,1.0,success,
333_2.png,1972,A,1.0,1.0,success,
334_1.png,HEAVEN,A,0.8333333333333334,1.0,success,
334_2.png,HELL,A,1.0,1.0,success,
337_2.png,WWWCLIPARTOFCOM50027,A,0.95,1.0,success,
338_1.png,CRESTOCK,A,1.0,1.0,success,
338_2.png,COM,A,1.0,1.0,success,
339_1.png,STATE,A,0.8,1.0,success,
339_2.png,BANK,A,0.75,1.0,success,
339_3.png,OF,A,1.0,1.0,success,
339_4.png,INDIA,A,0.8,1.0,success,
339_5.png,AIRTEL,A,0.8333333333333334,1.0,success,
33_1.png,COCACOLA,A,0.875,1.0,success,
33_2.png,THE,A,1.0,1.0,success,
33_3.png,COKE,A,1.0,1.0,success,
33_4.png,SIDE,A,1.0,1.0,success,
33_5.png,OF,A,1.0,1.0,success,
33_6.png,LIFE,A,1.0,1.0,success,
33_7.png,CLEARCHANNEL,A,0.9166666666666666,1.0,success,
340_1.png,THANK,A,0.8,1.0,success,
340_2.png,U,A,1.0,1.0,success,
340_4.png,SHUTTERSTOCK,A,1.0,1.0,success,
340_5.png,WWWSHUTTERSTOCKCOM,A,1.0,1.0,success,
340_6.png,55496002,A,1.0,1.0,success,
348_1.png,SHUTTERSTOCK,A,1.0,1.0,success,
348_2.png,WWWSHUTTERSTOCKCOM,A,1.0,1.0,success,
348_3.png,45367396,A,1.0,1.0,success,
34_1.png,WHATS,A,0.8,1.0,success,
34_10.png,A,A,0.0,0.0,success,
34_11.png,BANQUET,A,0.8571428571428571,1.0,success,
34_12.png,OR,A,1.0,1.0,success,
34_14.png,BIG,A,1.0,1.0,success,
34_15.png,FAT,A,0.6666666666666666,1.0,success,
34_16.png,BIRD,A,1.0,1.0,success,
34_17.png,ABOUT,A,0.8,1.0,success,
34_18.png,TO,A,1.0,1.0,success,
34_19.png,HIT,A,1.0,1.0,success,
34_2.png,THIS,A,1.0,1.0,success,
34_21.png,SIGNBOARD,A,0.8888888888888888,1.0,success,
34_3.png,ITS,A,1.0,1.0,success,
34_4.png,EITHER,A,1.0,1.0,success,
34_5.png,A,A,0.0,0.0,success,
34_7.png,COMING,A,1.0,1.0,success,
34_8.png,IN,A,1.0,1.0,success,
34_9.png,FOR,A,1.0,1.0,success,
353_2.png,WWWSHUTTERSTOCKCOM,A,1.0,1.0,success,
353_3.png,46143994,A,1.0,1.0,success,
357_1.png,DEMOCRAT,A,0.875,1.0,success,
357_2.png,ON,A,1.0,1.0,success,
357_3.png,BOARD,A,0.8,1.0,success,
357_4.png,WWWSHUTTERSTOCKCOM,A,1.0,1.0,success,
358_1.png,STATE,A,0.8,1.0,success,
358_2.png,BANK,A,0.75,1.0,success,
358_3.png,OF,A,1.0,1.0,success,
358_4.png,INDIA,A,0.8,1.0,success,
360_1.png,DAY,A,0.6666666666666666,1.0,success,
360_2.png,2,A,1.0,1.0,success,
360_4.png,GOING,A,1.0,1.0,success,
360_5.png,GOOGLE,A,1.0,1.0,success,
360_6.png,MEANS,A,0.8,1.0,success,
360_7.png,SWITCHING,A,1.0,1.0,success,
360_8.png,TO,A,1.0,1.0,success,
360_9.png,GOOGLE,A,1.0,1.0,success,
361_1.png,DART,A,0.75,1.0,success,
363_1.png,OPEN,A,1.0,1.0,success,
363_2.png,STORE,A,1.0,1.0,success,
363_3.png,NO,A,1.0,1.0,success,
363_4.png,507719,A,1.0,1.0,success,
366_1.png,VIP,A,1.0,1.0,success,
366_2.png,008,A,1.0,1.0,success,
367_1.png,SMOKING,A,1.0,1.0,success,
367_16.png,SHOP,A,1.0,1.0,success,
367_17.png,STORES,A,1.0,1.0,success,
367_2.png,SHOP,A,1.0,1.0,success,
367_3.png,STORES,A,1.0,1.0,success,
367_4.png,RESTROOMS,A,1.0,1.0,success,
367_5.png,OFFICE,A,1.0,1.0,success,
367_6.png,RESTROOMS,A,1.0,1.0,success,
367_7.png,RESTROOMS,A,1.0,1.0,success,
367_8.png,WELCOME,A,1.0,1.0,success,
367_9.png,SHOP,A,1.0,1.0,success,
370_1.png,KFC,A,1.0,1.0,success,
370_2.png,HOT,A,1.0,1.0,success,
377_12.png,2003,A,1.0,1.0,success,
377_13.png,FT,A,1.0,1.0,success,
377_14.png,MYERS,A,1.0,1.0,success,
377_5.png,RESEARCH,A,0.875,1.0,success,
377_6.png,AND,A,0.6666666666666666,1.0,success,
377_7.png,IMPROVEMENT,A,1.0,1.0,success,
37_1.png,A,A,0.0,0.0,success,
37_10.png,GEICO,A,1.0,1.0,success,
37_11.png,DIRECT,A,1.0,1.0,success,
37_12.png,AUTO,A,0.75,1.0,success,
37_13.png,INSURANCE,A,0.8888888888888888,1.0,success,
37_2.png,15,A,1.0,1.0,success,
37_3.png,MINUTE,A,1.0,1.0,success,
37_4.png,CALL,A,0.75,1.0,success,
37_5.png,COULD,A,1.0,1.0,success,
37_7.png,YOU,A,1.0,1.0,success,
37_8.png,15,A,1.0,1.0,success,
37_9.png,1800GOGEICO,A,1.0,1.0,success,
385_1.png,TP,A,1.0,1.0,success,
385_2.png,02,A,1.0,1.0,success,
386_1.png,CURSED,A,1.0,1.0,success,
386_6.png,CARIBBE,A,0.8571428571428571,1.0,success,
386_7.png,FANDOM,A,0.8333333333333334,1.0,success,
386_8.png,EST,A,1.0,1.0,success,
38_1.png,REGENCY,A,1.0,1.0,success,
390_2.png,CAUTION,A,0.8571428571428571,1.0,success,
390_3.png,YELLOW,A,1.0,1.0,success,
391_1.png,STOP,A,1.0,1.0,success,
392_1.png,STATE,A,0.8,1.0,success,
392_6.png,YOU,A,1.0,1.0,success,
392_7.png,ALL,A,0.6666666666666666,1.0,success,
393_1.png,ROAD,A,0.75,1.0,success,
395_1.png,SHOW,A,1.0,1.0,success,
395_2.png,TIME,A,1.0,1.0,success,
395_3.png,SPECIAL,A,0.8571428571428571,1.0,success,
395_4.png,TODAY,A,0.8,1.0,success,
395_5.png,ERCITING,A,1.0,1.0,success,
395_6.png,MENUBOARD,A,0.8888888888888888,1.0,success,
398_3.png,OF,A,1.0,1.0,success,
398_4.png,INDIA,A,0.8,1.0,success,
399_1.png,STATE,A,0.8,1.0,success,
3_1.png,MAKE,A,0.75,1.0,success,
3_2.png,YOUR,A,1.0,1.0,success,
3_3.png,MESSAGE,A,0.8571428571428571,1.0,success,
3_4.png,MOBILE,A,1.0,1.0,success,
401_1.png,STATE,A,0.8,1.0,success,
401_2.png,BANK,A,0.75,1.0,success,
401_3.png,OF,A,1.0,1.0,success,
401_4.png,INDIA,A,0.8,1.0,success,
402_1.png,AIRTEL,A,0.8333333333333334,1.0,success,
403_10.png,LAST,A,0.75,1.0,success,
403_11.png,DATE,A,0.75,1.0,success,
403_12.png,1ST,A,1.0,1.0,success,
403_2.png,BANK,A,0.75,1.0,success,
403_3.png,OF,A,1.0,1.0,success,
403_4.png,INDIA,A,0.8,1.0,success,
403_9.png,6100,A,1.0,1.0,success,
405_2.png,WEEKS,A,1.0,1.0,success,
405_3.png,RECOMMENDED,A,1.0,1.0,success,
405_4.png,NEW,A,1.0,1.0,success,
405_5.png,JERSEY,A,1.0,1.0,success,
405_7.png,CLEARCHANNEL,A,0.9166666666666666,1.0,success,
406_12.png,BACKPACK,A,0.875,1.0,success,
406_13.png,BILLBOARDS,A,0.9,1.0,success,
406_14.png,TEXT,A,1.0,1.0,success,
406_19.png,5683,A,1.0,1.0,success,
406_20.png,WWWLOUDBILLBOARDSCOM,A,0.95,1.0,success,
406_3.png,GRASSROOTSMARKETING,A,0.9473684210526315,1.0,success,
406_5.png,IN,A,1.0,1.0,success,
406_6.png,BILLBOARD,A,0.8888888888888888,1.0,success,
406_7.png,TRUCKS,A,1.0,1.0,success,
407_1.png,TWIN,A,1.0,1.0,success,
407_2.png,PEAKS,A,0.8,1.0,success,
40_1.png,NOPARKING,A,0.8888888888888888,1.0,success,
40_2.png,UTURN,A,1.0,1.0,success,
40_3.png,NOSTOPPING,A,1.0,1.0,success,
40_4.png,NOSTANDING,A,0.9,1.0,success,
40_5.png,PROHIBITED,A,1.0,1.0,success,
40_6.png,OVERTAKING,A,0.9,1.0,success,
40_7.png,PROHIBITED,A,1.0,1.0,success,
40_8.png,SPEEDLIMIT,A,1.0,1.0,success,
410_1.png,TWIN,A,1.0,1.0,success,
410_2.png,PEAKS,A,0.8,1.0,success,
411_4.png,53327,A,1.0,1.0,success,
411_6.png,FIREWORKS,A,1.0,1.0,success,
412_1.png,ESCAPE,A,0.8333333333333334,1.0,success,
412_2.png,THE,A,1.0,1.0,success,
412_3.png,CROWDS,A,1.0,1.0,success,
